"","datetime","doy","hour","Ta_shade","Ta_sun","Tg_avg","SOLR_wm2"
"c.16.0294786139847..17.5859704877713.",2021-09-18 01:00:00,261,1,21.6528271653019,21.872692039939,16.807724550878,0
"c.15.7171812692065..17.1064776642542.",2021-09-18 02:00:00,261,2,21.1091159510298,21.3053633474186,16.4118294667303,0
"c.15.4465841437209..16.7248619655228.",2021-09-18 03:00:00,261,3,20.2357341965577,20.4162994778645,16.0857230546218,0
"c.15.1503868725726..16.1770540918396.",2021-09-18 04:00:00,261,4,19.7983217428816,19.9433453458054,15.6637204822061,0
"c.14.9146034229747..16.0200520595706.",2021-09-18 05:00:00,261,5,19.8681165965635,20.0242686009499,15.4673277412726,0
"c.14.6492946951649..16.6239251135344.",2021-09-18 06:00:00,261,6,20.4795053840965,20.7048516869397,15.6366099043496,0.225502297318983
"c.15.6243314907317..19.7988109742866.",2021-09-18 07:00:00,261,7,20.2838259222645,20.7412958671579,17.7115712325091,79.9009150121929
"c.16.6955094570338..27.0246694761524.",2021-09-18 08:00:00,261,8,21.5104902203112,22.7608092366546,21.8600894665931,225.594432806936
"c.17.9381196078193..39.0355733117979.",2021-09-18 09:00:00,261,9,23.7151877089557,26.6953439769766,28.4868464598086,425.375087922727
"c.20.022455438097..52.523381166617.",2021-09-18 10:00:00,261,10,26.8140818864365,31.4050547538429,36.272918302357,636.899091445894
"c.20.2591871349751..57.889206622311.",2021-09-18 11:00:00,261,11,25.9588213634903,30.645851602615,39.0741968786431,741.825685450058
"c.20.9901823777111..57.0662765036229.",2021-09-18 12:00:00,261,12,26.5228091023976,30.5088058518271,39.028229440667,753.926747928604
"c.22.5781292928748..52.2125927078943.",2021-09-18 13:00:00,261,13,27.3981852258982,30.2483528455435,37.3953610003845,699.492322240359
"c.24.2436475126418..42.6094467437206.",2021-09-18 14:00:00,261,14,27.8582452646011,29.3986862764814,33.4265471281812,452.007775443994
"c.24.9990590584723..39.833973556458.",2021-09-18 15:00:00,261,15,27.0934016185959,28.4096208177888,32.4165163074651,401.711098840719
"c.24.5071833529422..36.6719596161907.",2021-09-18 16:00:00,261,16,26.8457590604637,27.9354795305895,30.5895714845664,310.755953141037
"c.24.3055590292097..36.0375282206548.",2021-09-18 17:00:00,261,17,28.0082751294924,29.1066700972361,30.1715436249323,131.447499489006
"c.23.6550385927004..27.7205947945188.",2021-09-18 18:00:00,261,18,27.5222812940984,27.9355830704802,25.6878166936096,19.7893183891525
"c.21.899933356421..23.633450423288.",2021-09-18 19:00:00,261,19,25.3047957100378,25.4930981347581,22.7666918898545,0
"c.20.0260459972343..21.1048239422736.",2021-09-18 20:00:00,261,20,22.7556800933806,22.8760075384981,20.565434969754,0
"c.19.0305488441203..20.0848204580029.",2021-09-18 21:00:00,261,21,22.1421043051646,22.2601426464137,19.5576846510616,0
"c.18.3114716465642..19.410718117321.",2021-09-18 22:00:00,261,22,21.559073200977,21.6763251794657,18.8610948819426,0
"c.17.6790589572992..19.5788408272334.",2021-09-18 23:00:00,261,23,21.4082167335124,21.542585901325,18.6289498922663,0
"c.18.9176104449394..19.6876901527816.",2021-09-19 00:00:00,262,0,21.2076852640577,21.2622589055996,19.3026502988605,0
"c.18.3978982711914..18.4200364063611.",2021-09-19 01:00:00,262,1,19.909125378451,19.9114801833185,18.4089673387763,0
"c.17.6109466546481..17.8779943687793.",2021-09-19 02:00:00,262,2,19.9670891361146,20.0000470296613,17.7444705117137,0
"c.16.8561763095362..17.2451142119354.",2021-09-19 03:00:00,262,3,18.6723498549951,18.7250010475262,17.0506452607358,0
"c.16.6736121455915..17.3418906560074.",2021-09-19 04:00:00,262,4,18.5912930234653,18.6851078040724,17.0077514007995,0
"c.16.3277901925262..16.909236608624.",2021-09-19 05:00:00,262,5,18.5801650138268,18.6613101644255,16.6185134005751,0
"c.15.970683812517..16.2888776633065.",2021-09-19 06:00:00,262,6,18.5424590619865,18.583919124794,16.1297807379117,0.160173172242416
"c.16.6456818360158..19.5717463277309.",2021-09-19 07:00:00,262,7,19.6565910417498,20.0699171975017,18.1087140818734,85.3362757920943
"c.18.1187338667163..28.0442118300718.",2021-09-19 08:00:00,262,8,21.7392185299158,23.0800348727,23.0814728483941,272.237390412304
"c.19.5444770621997..37.8086241646784.",2021-09-19 09:00:00,262,9,23.613046116337,25.9225705950371,28.6765506134391,473.416204233281
"c.20.5639407247897..49.0553451843895.",2021-09-19 10:00:00,262,10,26.1238938679242,29.4502886206852,34.8096429545896,630.834988562799
"c.20.4664857797981..54.1940924801749.",2021-09-19 11:00:00,262,11,24.9536498047701,28.824182143366,37.3302891299865,696.232975779921
"c.20.3742198493402..50.5444335840181.",2021-09-19 12:00:00,262,12,25.3354960144302,28.3412009860236,35.4593267166792,652.848332540791
"c.21.3694110636249..47.8764261949177.",2021-09-19 13:00:00,262,13,26.2277129973179,28.7061141071579,34.6229186292713,609.528103628679
"c.22.7690416759168..43.0595359841865.",2021-09-19 14:00:00,262,14,26.5185158615739,28.3323374660071,32.9142888300517,481.974571419743
"c.23.8817817805856..42.0004274402603.",2021-09-19 15:00:00,262,15,27.02396838535,28.7186799246166,32.9411046104229,427.042868677812
"c.23.9836914036934..37.5938226649745.",2021-09-19 16:00:00,262,16,26.8697108583598,28.0924226912297,30.788757034334,324.983397528281
"c.24.3940488734375..36.8367772320356.",2021-09-19 17:00:00,262,17,25.8803945745254,26.972136884936,30.6154130527365,172.838786033346
"c.23.6602013760231..26.9291088991536.",2021-09-19 18:00:00,262,18,27.233214774552,27.5070809649445,25.2946551375884,21.5081307921321
"c.22.5211959449708..23.7760651598052.",2021-09-19 19:00:00,262,19,25.2424493281997,25.35590801914,23.148630552388,0
"c.20.8162106157254..21.773119468141.",2021-09-19 20:00:00,262,20,23.1358060508521,23.2272161387437,21.2946650419332,0
"c.19.9313371784814..20.9973197150131.",2021-09-19 21:00:00,262,21,22.6374519553292,22.7391038865286,20.4643284467472,0
"c.19.598494595744..20.1363701541561.",2021-09-19 22:00:00,262,22,22.6720591574214,22.7305581878542,19.86743237495,0
"c.18.2508578821757..18.3731269916245.",2021-09-19 23:00:00,262,23,20.5553401382374,20.5697741064812,18.3119924369001,0
"c.17.9307239887178..18.3382189704156.",2021-09-20 00:00:00,263,0,21.2071337025595,21.2546924145479,18.1344714795667,0
"c.17.2673430934595..17.6232182542892.",2021-09-20 01:00:00,263,1,20.5634710511888,20.6051173817422,17.4452806738744,0
"c.17.0603034645152..17.6192502243266.",2021-09-20 02:00:00,263,2,20.5306268871394,20.5921097890705,17.3397768444209,0
"c.16.2487123660437..15.9310476967337.",2021-09-20 03:00:00,263,3,17.0142467779118,16.9759502231176,16.0898800313887,0
"c.16.924228366513..15.8889499721141.",2021-09-20 04:00:00,263,4,17.8458937873351,17.7194642832483,16.4065891693136,0
"c.16.7367442942487..16.4488558481027.",2021-09-20 05:00:00,263,5,18.6939033562421,18.6584409029496,16.5928000711757,0
"c.16.6105567713617..16.5225761305356.",2021-09-20 06:00:00,263,6,19.0030832218521,18.9925163127234,16.5665664509487,0.111067094716543
"c.17.0731098961665..19.4957000482026.",2021-09-20 07:00:00,263,7,19.226921877513,19.5277275672755,18.2844049721845,89.0670584510642
"c.17.5320616518375..26.8517215449678.",2021-09-20 08:00:00,263,8,21.6446675802274,22.7282502421299,22.1918915984027,283.216764786048
"c.16.4557608810049..32.3085477291231.",2021-09-20 09:00:00,263,9,22.77357207475,24.2635378347033,24.382154305064,482.137481855316
"c.17.9292046592545..41.8293006393607.",2021-09-20 10:00:00,263,10,23.5758880465808,25.6961250477489,29.8792526493076,658.873870846032
"c.19.8367917705321..47.3539533666414.",2021-09-20 11:00:00,263,11,24.3618715857313,26.7868315647115,33.5953725685868,774.376476315072
"c.22.4906968963201..48.452617574999.",2021-09-20 12:00:00,263,12,25.1421459135306,27.3197389036408,35.4716572356596,794.412992209865
"c.24.5231833480834..45.6781638317022.",2021-09-20 13:00:00,263,13,26.258955912005,27.8198999329343,35.1006735898928,782.103337745289
"c.25.641868915788..43.1553679160388.",2021-09-20 14:00:00,263,14,26.7772922509065,28.0512143868929,34.3986184159134,665.246038158126
"c.25.1047516030007..38.1033874417824.",2021-09-20 15:00:00,263,15,26.0842222787466,26.9901557287464,31.6040695223915,517.728398940643
"c.24.8338596106401..34.4229667734626.",2021-09-20 16:00:00,263,16,26.1701605463325,26.8335670105435,29.6284131920514,375.727102558242
"c.24.8359167552822..33.5294150185386.",2021-09-20 17:00:00,263,17,25.8307368111421,26.3846938953613,29.1826658869104,192.593630301921
"c.22.8578240802484..23.7840378772158.",2021-09-20 18:00:00,263,18,24.1919919392812,24.2445610173054,23.3209309787321,25.2922345363506
"c.23.1303244720842..23.0452463680208.",2021-09-20 19:00:00,263,19,24.8083214284965,24.8032311958991,23.0877854200525,0
"c.22.0777782358544..21.9048512471014.",2021-09-20 20:00:00,263,20,23.5359912241029,23.5260842092487,21.9913147414779,0
"c.21.9023297167423..21.5757698976423.",2021-09-20 21:00:00,263,21,23.3489160266946,23.3302596999349,21.7390498071923,0
"c.20.7878405704446..20.0871756264333.",2021-09-20 22:00:00,263,22,21.5628687365792,21.5218760123292,20.437508098439,0
"c.20.0936186618478..19.1587361444243.",2021-09-20 23:00:00,263,23,20.6982277211393,20.6423432291552,19.6261774031361,0
"c.19.0085526014504..18.4886873727902.",2021-09-21 00:00:00,264,0,19.9637283578886,19.9336952073698,18.7486199871203,0
"c.18.1805712605532..17.6875039555243.",2021-09-21 01:00:00,264,1,19.0779272489859,19.0495193959161,17.9340376080387,0
"c.17.0819149917252..16.8505606625926.",2021-09-21 02:00:00,264,2,17.8107554445592,17.7972099184108,16.9662378271589,0
"c.15.7385143593223..15.1868235739684.",2021-09-21 03:00:00,264,3,16.158177000345,16.1213891045188,15.4626689666453,0
"c.15.0144827508712..13.5347783428067.",2021-09-21 04:00:00,264,4,15.5476138381065,15.3901757924889,14.274630546839,0
"c.14.1847646791417..12.3622914665519.",2021-09-21 05:00:00,264,5,15.2254068871549,14.9972865914711,13.2735280728468,0
"c.14.0784000160763..12.2940308687016.",2021-09-21 06:00:00,264,6,16.2507134251277,16.0117338489244,13.186215442389,0.0652053073541154
"c.14.564768160864..16.2039114213541.",2021-09-21 07:00:00,264,7,17.7211598385357,17.937247959364,15.384339791109,90.7158006208629
"c.16.1740599224416..26.0257084245928.",2021-09-21 08:00:00,264,8,21.0356298313561,22.3884005233648,21.0998841735172,289.938402990079
"c.16.8232487564469..35.6703682742482.",2021-09-21 09:00:00,264,9,22.6586080171981,24.9831948691329,26.2468085153476,493.545465982867
"c.18.5573744490181..46.2628133256658.",2021-09-21 10:00:00,264,10,23.5600757620038,26.6928529062802,32.410093887342,672.3274117197
"c.21.1671520718963..52.9249264962735.",2021-09-21 11:00:00,264,11,24.5460367080781,27.9448226769392,37.0460392840849,804.018204733287
"c.23.7332629794302..56.12723366091.",2021-09-21 12:00:00,264,12,25.5267673344617,28.8918633954978,39.9302483201701,864.91973023339
"c.25.5398453787522..56.5820162674889.",2021-09-21 13:00:00,264,13,26.8002080724818,29.9586888592422,41.0609308231205,851.219414501079
"c.26.0973706340057..53.2384800127855.",2021-09-21 14:00:00,264,14,27.3037528411855,29.9718439618597,39.6679253233956,758.836062586902
"c.25.9884391101838..49.4550167073557.",2021-09-21 15:00:00,264,15,27.0600044132445,29.5379129782511,37.7217279087697,602.402080818369
"c.24.760130715526..41.5093220178478.",2021-09-21 16:00:00,264,16,26.9792598559427,28.6718469175319,33.1347263666869,403.668751127347
"c.24.5906026130383..39.3103096403546.",2021-09-21 17:00:00,264,17,26.4401694077791,27.9447351808098,31.9504561266964,195.839451124913
"c.21.9019240662965..24.5853157530368.",2021-09-21 18:00:00,264,18,24.6404109704339,24.9177668402275,23.2436199096667,24.344235057578
"c.19.7197637587521..19.7367553549405.",2021-09-21 19:00:00,264,19,22.1622446266489,22.1639326509889,19.7282595568463,0
"c.18.2004749032423..17.7153909187831.",2021-09-21 20:00:00,264,20,20.2227478485328,20.1744549136593,17.9579329110127,0
"c.17.568762603487..17.0372431352931.",2021-09-21 21:00:00,264,21,20.0007200683981,19.9462936718175,17.3030028693901,0
"c.16.455802248043..15.8347525877383.",2021-09-21 22:00:00,264,22,18.4670117650263,18.4043808400087,16.1452774178906,0
"c.15.4814381729876..14.711008138116.",2021-09-21 23:00:00,264,23,17.028661319369,16.9497888607306,15.0962231555518,0
"c.14.7196781820743..14.0140308680175.",2021-09-22 00:00:00,265,0,16.3540461811505,16.283187414829,14.3668545250459,0
"c.14.0509331931163..13.2267527056377.",2021-09-22 01:00:00,265,1,15.5804206019282,15.4960778395808,13.638842949377,0
"c.14.4117949664017..13.8592356345087.",2021-09-22 02:00:00,265,2,17.1967072547813,17.1401192880889,14.1355153004552,0
"c.13.8154643028239..13.1169296158568.",2021-09-22 03:00:00,265,3,16.1028254437829,16.0317687390072,13.4661969593403,0
"c.13.9524114825129..13.304273259181.",2021-09-22 04:00:00,265,4,16.1375048908613,16.0705545480758,13.628342370847,0
"c.13.476899215953..12.6517932851346.",2021-09-22 05:00:00,265,5,15.4847231407073,15.3958669955238,13.0643462505438,0
